"file_name","V6","V9","V11","V12","V17"
"Audi$$A1$$2013$$White$$7_1$$248$$image_0.jpg",0.6210984,-0.62864816,-0.20778301,-0.067624435,1.2933803
"Audi$$A1$$2013$$White$$7_1$$508$$image_0.jpg",-0.06766028,-1.1555095,0.5566477,0.57503337,0.7998081
"Audi$$A1$$2014$$Multicolour$$7_1$$92$$image_5.jpg",0.3315604,-0.54501396,0.51597595,1.186758,1.756501
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_15.jpg",0.75026673,0.521069,-0.984344,0.24152389,1.4042062
"Audi$$A1$$2014$$Silver$$7_1$$157$$image_5.jpg",0.75026673,0.521069,-0.984344,0.24152389,1.4042062
"Audi$$A1$$2015$$White$$7_1$$168$$image_0.jpg",-0.029654931,-0.3971178,-0.16398564,-0.3934076,1.8565254
"Audi$$A1$$2015$$White$$7_1$$271$$image_5.jpg",1.9190729,0.43047535,1.0159755,0.70949286,1.8004103
"Audi$$A1$$2015$$White$$7_1$$563$$image_5.jpg",0.5473494,0.8781572,-0.8069086,0.59987885,2.224964
"Audi$$A1$$2016$$White$$7_1$$882$$image_2.jpg",2.3809845,0.51386786,0.3425146,1.3044082,2.128067
"Audi$$A1$$2017$$White$$7_1$$715$$image_5.jpg",0.9688832,-0.5367423,-1.2120204,0.40616027,1.3725305
"Audi$$A1$$2017$$White$$7_1$$870$$image_5.jpg",2.433234,0.085213184,0.63851136,1.8902326,2.1818445
"Audi$$A1$$2017$$White$$7_1$$924$$image_0.jpg",1.0992303,-0.83092403,1.3583477,2.1274617,1.9735878
"Audi$$A1$$2017$$White$$7_1$$974$$image_1.jpg",1.575094,-1.1971775,-0.09380474,0.48624513,0.23449785
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_1.jpg",0.45420495,0.43605423,-3.4429526,-0.67185265,1.8348497
"Audi$$A3 Cabriolet$$2011$$White$$7_4$$58$$image_2.jpg",0.69916874,0.3667212,-2.9249516,0.49430254,2.2208254
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",0.52168554,-1.4030625,-1.1708782,-1.5093414,2.0785387
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",1.5975242,0.3124225,-2.4746609,-0.5956189,0.15511726
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",-0.7753561,-0.46845433,1.3269382,-2.524982,2.5649257
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",1.6392938,-1.6924528,-0.2784353,0.9185545,-0.3749252
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",0.7721105,0.7795225,-2.0214944,-0.8979515,2.4276888
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",-0.13172019,-1.2790384,0.69081795,-1.310095,1.4360688
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",3.0168486,0.037115645,-0.7095406,1.3241607,1.8381331
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",1.0575054,0.11813548,0.6211011,-0.3854916,2.6991856
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",3.0345922,-1.4308505,-1.0740691,-0.005542651,0.51868755
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",0.9584654,-1.5986229,-0.7963392,0.4089185,1.8514173
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",1.7306476,-0.8649792,0.3589641,-0.32732153,0.91193527
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",1.1520317,-0.33981222,1.009496,0.17367381,1.1066303
