"clustering_ids","market_ids","car_ids","firm_ids","make","model","shares","quantity","trend","prices","mpg","hp","wt","len","wid","ht","wb","Doors","Seats","hpwt","space","ULSP","ULSD","CPI","mpd","region","Segment","Segment_Desc","low_share","Viz1","Viz2","Viz3","Viz4","Viz5","count"
"24_7",2008,"24_7_2008","AggFirm","Daihatsu","Sirion",0.000287361695496338,2305,0,11.7685107100692,4.84285714285714,87.1428571428571,206.604388571429,3612.14285714286,1665,1550,2430,5,5,0.421786089566677,0.932206639050762,1.26329579511398,1.38792344019617,0.847,0.803630813440224,"Japan",2,"B-segment (subcompact)",1,-0.5831772,0.17194334,0.35275474,-1.9542868,0.08685033,3
"24_7",2009,"24_7_2009","AggFirm","Daihatsu","Sirion",0.000129815112560108,1048,1,11.5103101286704,4.84285714285714,87.1428571428571,206.604388571429,3612.14285714286,1665,1550,2430,5,5,0.421786089566677,0.932206639050762,1.15004441286196,1.20266033043169,0.866,0.905596623101093,"Japan",2,"B-segment (subcompact)",1,-0.5831772,0.17194334,0.35275474,-1.9542868,0.08685033,3
"24_7",2010,"24_7_2010","AggFirm","Daihatsu","Sirion",1.573564122738e-05,128,2,11.1498082454458,4.84285714285714,87.1428571428571,206.604388571429,3612.14285714286,1665,1550,2430,5,5,0.421786089566677,0.932206639050762,1.30764713474445,1.3337183789365,0.894,0.806628790920913,"Japan",2,"B-segment (subcompact)",1,-0.5831772,0.17194334,0.35275474,-1.9542868,0.08685033,3
"24_8",2009,"24_8_2009","AggFirm","Daihatsu","Terios",7.94002739990735e-05,641,1,16.3288106235566,3.425,103,259.594005,4060,1964.5,1690,2580,5,5,0.396773415472364,1.23626365768831,1.15004441286196,1.20266033043169,0.866,0.640462508520611,"Japan",7,"J-segment (SUV)",1,-1.4073224,0.62840676,1.2510681,-2.2315967,-0.62530875,3
"24_8",2010,"24_8_2010","AggFirm","Daihatsu","Terios",2.33575924468922e-06,19,2,15.8173937360179,3.425,103,259.594005,4060,1964.5,1690,2580,5,5,0.396773415472364,1.23626365768831,1.30764713474445,1.3337183789365,0.894,0.570469771750115,"Japan",7,"J-segment (SUV)",1,-1.4073224,0.62840676,1.2510681,-2.2315967,-0.62530875,3
"24_8",2008,"24_8_2008","AggFirm","Daihatsu","Terios",0.000115069347046907,923,0,16.6951003541913,3.425,103,259.594005,4060,1964.5,1690,2580,5,5,0.396773415472364,1.23626365768831,1.26329579511398,1.38792344019617,0.847,0.568349520714731,"Japan",7,"J-segment (SUV)",1,-1.4073224,0.62840676,1.2510681,-2.2315967,-0.62530875,3
"26_1",2008,"26_1_2008","AggFirm","Dodge","Avenger",4.40081034751441e-05,353,0,19.9482880755608,3.86,150.2,351.195966,4850,1843,1497,2765,4,5,0.427681450076793,1.38547951727271,1.26329579511398,1.38792344019617,0.847,0.640534058382149,"United States",4,"D-segment (mid-size)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,2
"26_1",2009,"26_1_2009","AggFirm","Dodge","Avenger",1.64746278344411e-05,133,1,19.510623556582,3.86,150.2,351.195966,4850,1843,1497,2765,4,5,0.427681450076793,1.38547951727271,1.15004441286196,1.20266033043169,0.866,0.72180592201155,"United States",4,"D-segment (mid-size)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,2
"26_2",2008,"26_2_2008","AggFirm","Dodge","Caliber",9.86130590618669e-05,791,0,17.6527449822904,4.025,145.75,332.346465,4415,1800,1535,2635,5,5,0.438548368492501,1.23178879390575,1.26329579511398,1.38792344019617,0.847,0.667914400255998,"United States",3,"C-segment (compact)",1,-0.14806823,-0.050365835,-1.186906,-0.6241694,-0.22212727,2
"26_2",2009,"26_2_2009","AggFirm","Dodge","Caliber",3.64175983708699e-05,294,1,17.5418591224018,3.95,147,329.59069,4415,1800,1535,2635,5,5,0.446007743726014,1.23178879390575,1.15004441286196,1.20266033043169,0.866,0.738635593768296,"United States",3,"C-segment (compact)",1,-0.14806823,-0.050365835,-1.186906,-0.6241694,-0.22212727,2
"26_5",2010,"26_5_2010","AggFirm","Dodge","Journey",7.17938630999213e-05,584,2,23.5115585384042,4.13333333333333,143,432.325982,4888,1878,1727,2890,5,7,0.330768924269742,1.42285230238077,1.30764713474445,1.3337183789365,0.894,0.688450138170455,"United States",7,"J-segment (SUV)",1,-2.7702088,-1.0385252,0.3163999,0.47115597,-0.09855954,3
"26_5",2009,"26_5_2009","AggFirm","Dodge","Journey",7.59319312970858e-05,613,1,23.8041900362917,4,146.571428571429,430.247340285714,4888,1878,1721.85714285714,2890,5,7,0.340667831843179,1.42285230238077,1.15004441286196,1.20266033043169,0.866,0.747985411410933,"United States",7,"J-segment (SUV)",1,-2.7702088,-1.0385252,0.3163999,0.47115597,-0.09855954,3
"26_5",2008,"26_5_2008","AggFirm","Dodge","Journey",1.08461898083216e-05,87,0,24.4807556080283,4.08,144,431.7086884,4888,1878,1723.4,2890,5,7,0.333558262479482,1.42285230238077,1.26329579511398,1.38792344019617,0.847,0.677041180880614,"United States",7,"J-segment (SUV)",1,-2.7702088,-1.0385252,0.3163999,0.47115597,-0.09855954,3
"26_6",2008,"26_6_2008","AggFirm","Dodge","Nitro",0.000110331930808789,885,0,25.939787485242,2.95,181.25,433.4834075,4584,1856,1773,2763,5,5,0.418124423828148,1.31872918168188,1.26329579511398,1.38792344019617,0.847,0.489527324411228,"United States",7,"J-segment (SUV)",1,-1.68473805,-0.227214665,1.1385738,-0.68050104,0.20168601,2
"26_6",2009,"26_6_2009","AggFirm","Dodge","Nitro",7.92764046168596e-05,640,1,25.3706697459584,2.95,181.25,433.4834075,4584,1856,1773,2763,5,5,0.418124423828148,1.31872918168188,1.15004441286196,1.20266033043169,0.866,0.551639240915563,"United States",7,"J-segment (SUV)",1,-1.68473805,-0.227214665,1.1385738,-0.68050104,0.20168601,2
"28_10",2012,"28_10_2012","FIAT","Fiat","Bravo",3.65963015923027e-05,302,4,18.2805739635248,5.32631578947368,115,281.495164210526,4336,1792,1493.78947368421,2600,5,5,0.408532772925339,1.20437106945924,1.41259105098855,1.47933363438242,0.961,0.810290034001223,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2009,"28_10_2009","FIAT","Fiat","Bravo",0.000274742289750304,2218,1,18.4416334243124,4.92727272727273,121.363636363636,281.984676875,4336,1792,1494.36363636364,2600,5,5,0.430390891124326,1.20437106945924,1.15004441286196,1.20266033043169,0.866,0.92138202951074,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2010,"28_10_2010","FIAT","Fiat","Bravo",0.000111747639653816,909,2,18.4448406040268,4.8375,123.75,281.876414285714,4336,1792,1493.5,2600,5,5,0.439022187484495,1.20437106945924,1.30764713474445,1.3337183789365,0.894,0.805736502435381,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2014,"28_10_2014","FIAT","Fiat","Bravo",7.4811101967532e-06,62,6,18.7283333333333,6.5,105,291.00984,4336,1792,1498,2600,5,5,0.360812541596532,1.20437106945924,1.27417884615385,1.33474230769231,1,1.0961070390967,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2008,"28_10_2008","FIAT","Fiat","Bravo",0.000411407199625993,3300,0,18.6624738897466,4.97307692307692,122.307692307692,284.2306335,4336,1792,1494.92307692308,2600,5,5,0.430311436883499,1.20437106945924,1.26329579511398,1.38792344019617,0.847,0.825239674659345,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2013,"28_10_2013","FIAT","Fiat","Bravo",1.79056878385294e-05,148,5,17.9492385786802,5.26666666666667,111.666666666667,279.251866666667,4336,1792,1495.33333333333,2600,5,5,0.399877959634051,1.20437106945924,1.36365482233503,1.42727645450996,0.985,0.830208649679921,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_10",2011,"28_10_2011","FIAT","Fiat","Bravo",6.15625904658603e-05,504,3,18.7007494646681,5.38,118,283.514132,4336,1792,1492.4,2600,5,5,0.416205002437057,1.20437106945924,1.42840759347719,1.48613902157799,0.934,0.812104345100268,"Italy",3,"C-segment (compact)",0,-2.6431282,0.8923667,-0.31667194,0.5077616,-0.8483345,7
"28_12",2008,"28_12_2008","FIAT","Fiat","Doblo",0.000227769985974755,1827,0,15.7722107438017,4.6,96.4375,292.24993875,4253,1722,1913.625,2583,5,5.25,0.329982960518242,1.13517172632547,1.26329579511398,1.38792344019617,0.847,0.763330743149712,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2012,"28_12_2012","FIAT","Fiat","Doblo",7.64644579627251e-05,631,4,18.8209041507689,4.72222222222222,105.333333333333,321.017167777778,4428.88888888889,1832,2032.58620689655,2793.88888888889,5,5.77777777777778,0.328123676570001,1.25763116238905,1.41259105098855,1.47933363438242,0.961,0.718389550346934,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2015,"28_12_2015","FIAT","Fiat","Doblo",8.58751994809321e-05,720,7,19.2451344537815,5.27075630252101,105.411764705882,320.422064470588,4458.53781512605,1832,1914.74358974359,2807.94117647059,5,5.67226890756303,0.328977858875128,1.26605029741427,1.11033846153846,1.14996923076923,1,1.0259021452962,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2017,"28_12_2017","FIAT","Fiat","Doblo",6.27957621154352e-05,530,9,18.9268444321636,5.38171428571429,105.5,318.284138857143,4446.68571428571,1832,1899.42857142857,2795,5,5.74285714285714,0.331464836352879,1.26268476449381,1.1364826662699,1.16254463621485,1.034,1.02985734999124,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2011,"28_12_2011","FIAT","Fiat","Doblo",8.95344817688007e-05,733,3,18.5902368843683,4.775,104.0625,315.218263461538,4390,1832,2008.01886792453,2755,5,6.1875,0.330128396931218,1.24658823948799,1.42840759347719,1.48613902157799,0.934,0.720780343467245,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2009,"28_12_2009","FIAT","Fiat","Doblo",0.000182335730618777,1472,1,15.4261691685912,4.6,96.4375,292.24993875,4253,1722,1913.625,2583,5,5.25,0.329982960518242,1.13517172632547,1.15004441286196,1.20266033043169,0.866,0.860183223122572,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2010,"28_12_2010","FIAT","Fiat","Doblo",0.000116296223446105,946,2,18.4153342545072,4.73235294117647,103.573529411765,308.568063571429,4357.76470588235,1806.11764705882,1980.3,2714.52941176471,5,6,0.335658616815311,1.21995229668813,1.30764713474445,1.3337183789365,0.894,0.788223153925234,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2013,"28_12_2013","FIAT","Fiat","Doblo",6.82351887900715e-05,564,5,19.8305676049839,4.90363636363636,105.490909090909,321.323365,4536.36363636364,1832,1972.1875,2901.36363636364,5,5.50909090909091,0.328301395358875,1.28814978567925,1.36365482233503,1.42727645450996,0.985,0.772982529868842,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2016,"28_12_2016","FIAT","Fiat","Doblo",8.79365143584026e-05,739,8,19.4343169243864,5.38171428571429,105.5,318.284138857143,4446.68571428571,1832,1899.42857142857,2795,5,5.74285714285714,0.331464836352879,1.26268476449381,1.08192078527232,1.09651096172943,1.007,1.08686910597642,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_12",2014,"28_12_2014","FIAT","Fiat","Doblo",6.72093287030892e-05,557,6,19.3344090909091,4.94090909090909,103.659090909091,320.448001176471,4517.27272727273,1832,1975.54054054054,2882.27272727273,5,5.63636363636364,0.323481783404871,1.28272871443691,1.27417884615385,1.33474230769231,1,0.833194651397283,"Italy",8,"M-segment (MPV)",0,-3.5263932,-0.5941142,-0.038049825,-1.347923,0.541043,10
"28_13",2012,"28_13_2012","FIAT","Fiat","Fiorino",9.81556433435932e-06,81,4,16.5730637728557,6.5,80.4285714285714,264.869345714286,3960.57142857143,1716,1732.71428571429,2513,5,5,0.303653755068092,1.05343603315121,1.41259105098855,1.47933363438242,0.961,0.988842086948132,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2011,"28_13_2011","FIAT","Fiat","Fiorino",7.08458382345217e-06,58,3,17.0728051391863,6.55,81.3333333333333,265.472991666667,3960.83333333333,1716,1734.66666666667,2513,5,5,0.30637140457383,1.05350569479434,1.42840759347719,1.48613902157799,0.934,0.988714397845122,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2016,"28_13_2016","FIAT","Fiat","Fiorino",3.56981790358874e-07,3,8,17.7814820069041,6.56190476190476,83.7142857142857,261.24747,3959.19047619048,1716,1728.80952380952,2513,5,5,0.320440560493412,1.05306872630562,1.08192078527232,1.09651096172943,1.007,1.32521556950831,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2014,"28_13_2014","FIAT","Fiat","Fiorino",8.44641473826974e-07,7,6,16.5046,6.44,78.6,261.24747,3960.1,1716,1729.2,2513,5,5,0.300864157650981,1.05331064219358,1.27417884615385,1.33474230769231,1,1.08598912796658,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2010,"28_13_2010","FIAT","Fiat","Fiorino",3.07336742722266e-06,25,2,17.247523170342,6.18571428571429,80.1428571428571,264.239454285714,3960.57142857143,1716,1732.71428571429,2513,5,5,0.303296331577347,1.05343603315121,1.30764713474445,1.3337183789365,0.894,1.03029577129426,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2015,"28_13_2015","FIAT","Fiat","Fiorino",1.19271110390184e-07,1,7,16.9078,6.66,79.8,261.24747,3960.1,1716,1729.2,2513,5,5,0.305457503569317,1.05331064219358,1.11033846153846,1.14996923076923,1,1.2963051022497,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2009,"28_13_2009","FIAT","Fiat","Fiorino",3.46834270198761e-06,28,1,16.5115473441109,5.46666666666667,74.3333333333333,252.796426666667,3959,1716,1721,2513,5,5,0.294044240709732,1.05301806329244,1.15004441286196,1.20266033043169,0.866,1.02224672892827,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2013,"28_13_2013","FIAT","Fiat","Fiorino",3.75051569590819e-06,31,5,16.7559390862944,6.44,78.6,261.24747,3960.1,1716,1729.2,2513,5,5,0.300864157650981,1.05331064219358,1.36365482233503,1.42727645450996,0.985,1.01516652606431,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2017,"28_13_2017","FIAT","Fiat","Fiorino",7.10895420174738e-07,6,9,17.9966688158177,6.2,84.6666666666667,261.24747,3957,1716,1721,2513,5,5,0.324086073127011,1.052486101654,1.1364826662699,1.16254463621485,1.034,1.1864464055431,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_13",2008,"28_13_2008","FIAT","Fiat","Fiorino",1.8700327255727e-06,15,0,16.8819362455726,5.46666666666667,74.3333333333333,252.796426666667,3959,1716,1721,2513,5,5,0.294044240709732,1.05301806329244,1.26329579511398,1.38792344019617,0.847,0.907146680264875,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,10
"28_17",2011,"28_17_2011","FIAT","Fiat","Multipla",9.40539576561754e-06,77,3,18.4890256959315,4.175,115.75,298.174855,4090,1870,1690,2666,5,6,0.388195040792424,1.18549015130607,1.42840759347719,1.48613902157799,0.934,0.630211085649371,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,4
"28_17",2010,"28_17_2010","FIAT","Fiat","Multipla",2.00383556254917e-05,163,2,19.3162751677852,4.175,115.75,298.174855,4090,1870,1690,2666,5,6,0.388195040792424,1.18549015130607,1.30764713474445,1.3337183789365,0.894,0.695390159724592,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,4
"28_17",2008,"28_17_2008","FIAT","Fiat","Multipla",2.43104254324451e-05,195,0,20.38813459268,4.175,115.75,298.174855,4090,1870,1690,2666,5,6,0.388195040792424,1.18549015130607,1.26329579511398,1.38792344019617,0.847,0.692805620141314,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,4
"28_17",2009,"28_17_2009","FIAT","Fiat","Multipla",1.79610604210073e-05,145,1,19.9408198614319,4.175,115.75,298.174855,4090,1870,1690,2666,5,6,0.388195040792424,1.18549015130607,1.15004441286196,1.20266033043169,0.866,0.780709773160161,"Italy",8,"M-segment (MPV)",0,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,4
"28_18",2011,"28_18_2011","FIAT","Fiat","Panda",0.000697098618628303,5707,3,10.6664882226981,5.95,70.5,193.7309825,3538,1578,1540,2299,5,4,0.363906686944098,0.865362085312597,1.42840759347719,1.48613902157799,0.934,0.898145140027248,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2015,"28_18_2015","FIAT","Fiat","Panda",0.000945819905394155,7930,7,13.587,6.03526315789474,79,232.58741,3670.7,1882,1583.1,2300,5,4.15,0.339657249719579,1.07078319500899,1.11033846153846,1.14996923076923,1,1.1747060698196,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2009,"28_18_2009","FIAT","Fiat","Panda",0.00142833784630783,11531,1,10.9699769053118,5.16923076923077,63.6923076923077,198.783236666667,3547.15384615385,1584.76923076923,1553.61538461538,2299.92307692308,5,4,0.320410859388065,0.871322825861009,1.15004441286196,1.20266033043169,0.866,0.966627300900282,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2012,"28_18_2012","FIAT","Fiat","Panda",0.000796757228375464,6575,4,13.0641692681235,6.07214285714286,75.6666666666667,227.443296666667,3661.8,1882,1565.4,2300,5,4,0.332683652477836,1.06818696801262,1.41259105098855,1.47933363438242,0.961,0.923752371554514,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2013,"28_18_2013","FIAT","Fiat","Panda",0.000917061579838196,7580,5,13.0970438936996,6.044375,75.9411764705882,229.799214117647,3664.64705882353,1882,1570.05882352941,2300,5,4,0.33046752036197,1.06901748610002,1.36365482233503,1.42727645450996,0.985,0.952802355742229,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2014,"28_18_2014","FIAT","Fiat","Panda",0.000960840008012028,7963,6,13.32,5.91,76.6842105263158,232.52939368421,3668.89473684211,1882,1579.21052631579,2300,5,4.10526315789474,0.329782868786291,1.07025658007123,1.27417884615385,1.33474230769231,1,0.996614246317155,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2017,"28_18_2017","FIAT","Fiat","Panda",0.000408172453750329,3445,9,12.9196601271069,5.33,78.3571428571429,230.461526428571,3665.14285714286,1882,1585.85714285714,2300,5,4.28571428571429,0.340000971404781,1.06916211587322,1.1364826662699,1.16254463621485,1.034,1.01996118412012,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2010,"28_18_2010","FIAT","Fiat","Panda",0.00119394177812746,9712,2,11.7253406548709,5.45454545454546,67.9090909090909,201.52231,3548.81818181818,1586,1556.09090909091,2300.09090909091,5,4,0.33698051054045,0.872408660652391,1.30764713474445,1.3337183789365,0.894,0.908511912541656,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2016,"28_18_2016","FIAT","Fiat","Panda",0.000568671992041686,4779,8,13.3093346573982,5.71307692307692,81.2142857142857,227.784487857143,3669.85714285714,1882,1581.57142857143,2300,5,4.14285714285714,0.356540019376649,1.07053732439457,1.08192078527232,1.09651096172943,1.007,1.15378975510496,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_18",2008,"28_18_2008","FIAT","Fiat","Panda",0.000769705469845722,6174,0,10.972181227863,5.16,63,197.470962857143,3545.4375,1583.86666666667,1551.8,2299.8,5,4,0.319034247306407,0.870405223470447,1.26329579511398,1.38792344019617,0.847,0.856257964054894,"Italy",1,"A-Segment (Minicars)",0,-1.2810088,0.47596002,0.30121824,-1.0855994,-0.45110667,10
"28_19",2014,"28_19_2014","FIAT","Fiat","Punto",0.000449107937940571,3722,6,13.0038888888889,5.92962962962963,74.7777777777778,233.730546296296,4065,1687,1490,2510,3.96296296296296,5,0.319931557781854,1.06293979885135,1.27417884615385,1.33474230769231,1,0.999924427118985,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2013,"28_19_2013","FIAT","Fiat","Punto",0.000564029166913676,4662,5,13.2935746727224,5.75263157894737,83.0921052631579,234.404731891892,4065,1694.36842105263,1489.68421052632,2510,3.94736842105263,4.97368421052632,0.354481347678084,1.06758247104551,1.36365482233503,1.42727645450996,0.985,0.906813511758981,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2010,"28_19_2010","FIAT","Fiat","Punto",0.00128356117230527,10441,2,14.1816554809843,5.56285714285714,87.1142857142857,236.4799421875,4062.31428571429,1696.8125,1489.07692307692,2510,3.97142857142857,4.88571428571429,0.368379173761869,1.06841606785218,1.30764713474445,1.3337183789365,0.894,0.926552363376412,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2012,"28_19_2012","FIAT","Fiat","Punto",0.000804997455224061,6643,4,13.6012764481443,5.82,83.3733333333333,235.745379189189,4065,1694.46666666667,1489.58620689655,2510,3.93333333333333,4.97333333333333,0.353658398820301,1.06764437334143,1.41259105098855,1.47933363438242,0.961,0.885393991698174,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2016,"28_19_2016","FIAT","Fiat","Punto",0.000203598614434678,1711,8,12.2285666997683,5.16333333333333,70.3333333333333,226.157268333333,4065,1687,1490,2510,4,5,0.31099302645303,1.06293979885135,1.08192078527232,1.09651096172943,1.007,1.042765777952,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2011,"28_19_2011","FIAT","Fiat","Punto",0.000847951394869051,6942,3,13.5367717640109,5.65172413793103,84.0344827586207,236.084393448276,4065,1696.65517241379,1489,2510,3.89655172413793,4.96551724137931,0.355951028914717,1.06902330034714,1.42840759347719,1.48613902157799,0.934,0.853120767606294,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2009,"28_19_2009","FIAT","Fiat","Punto",0.00143626548676951,11595,1,14.4336440118773,5.21785714285714,88.3571428571429,236.8202804,4030.39285714286,1688.21428571429,1490,2510,4.14285714285714,4.96428571428571,0.373097872816904,1.05464910207879,1.15004441286196,1.20266033043169,0.866,0.975720255420868,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2015,"28_19_2015","FIAT","Fiat","Punto",0.000296865793761167,2489,7,12.45575,5.689,73.1,231.154407,4065,1687,1490,2510,4,5,0.316238833378591,1.06293979885135,1.11033846153846,1.14996923076923,1,1.10730926827305,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2008,"28_19_2008","FIAT","Fiat","Punto",0.00164949353280349,13231,0,13.3596266512218,5.00377358490566,83.188679245283,233.68972,4030.20754716981,1687.64150943396,1490,2510,3.9811320754717,4.9622641509434,0.355979198594115,1.05424280704151,1.26329579511398,1.38792344019617,0.847,0.830333523721508,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_19",2017,"28_19_2017","FIAT","Fiat","Punto",0.000143600874875297,1212,9,12.2364603481625,5.095,71.5,228.17817,4065,1687,1490,2510,5,5,0.313351623426553,1.06293979885135,1.1364826662699,1.16254463621485,1.034,0.974991038103566,"Italy",2,"B-segment (subcompact)",0,-1.8757928,0.4885742515,-0.88212106,0.677229025,0.13129505,10
"28_2",2011,"28_2_2011","FIAT","Fiat","500",0.00268041564520404,21944,3,15.3208751267891,6.31578947368421,83.7631578947368,203.173137894737,3546,1627,1488,2300,2.67105263157895,4,0.412274766057579,0.89425076428964,1.42840759347719,1.48613902157799,0.934,0.953360608609197,"Italy",1,"A-Segment (Minicars)",0,-1.3689684,-0.25212985,0.24244732,-0.69009954,-0.25797302,10
"28_2",2017,"28_2_2017","FIAT","Fiat","500",0.0033327962123492,28129,9,16.0337300996875,6.238,78.2307692307692,209.930699846154,3571,1893,1488,2300,2.46153846153846,4,0.372650447448134,1.04778819218445,1.1364826662699,1.16254463621485,1.034,1.19371817383514,"Italy",1,"A-Segment (Minicars)",0,-1.3689684,-0.25212985,0.24244732,-0.69009954,-0.25797302,10
"28_2",2014,"28_2_2014","FIAT","Fiat","500",0.00598380218979335,49591,6,15.1655172413793,6.73103448275862,83.4137931034483,203.845697407407,3546,1627,1488,2300,2.5,4,0.409200656007651,0.89425076428964,1.27417884615385,1.33474230769231,1,1.13506681183913,"Italy",1,"A-Segment (Minicars)",0,-1.3689684,-0.25212985,0.24244732,-0.69009954,-0.25797302,10
"28_2",2015,"28_2_2015","FIAT","Fiat","500",0.00583402709362544,48914,7,14.9987578947368,6.52178947368421,80.6631578947368,205.235586043956,3553.89473684211,1711,1488,2300,2.52631578947368,4,0.393027152111237,0.942513556623105,1.11033846153846,1.14996923076923,1,1.26940374932961,"Italy",1,"A-Segment (Minicars)",0,-1.3689684,-0.25212985,0.24244732,-0.69009954,-0.25797302,10
"28_2",2016,"28_2_2016","FIAT","Fiat","500",0.00566922781268927,47643,8,16.2489366884638,6.20698113207547,79.3207547169811,211.165159056604,3571,1893,1488,2300,2.50943396226415,4,0.375633722302261,1.04778819218445,1.08192078527232,1.09651096172943,1.007,1.25353663826767,"Italy",1,"A-Segment (Minicars)",0,-1.3689684,-0.25212985,0.24244732,-0.69009954,-0.25797302,10
