"file_name","V1","V6","V7","V8","V9","V11","V14","V16","V17","V19"
"Audi$$A3 Cabriolet$$2013$$White$$7_4$$570$$image_3.jpg",0.58407915,2.8008409,0.7187431,1.9532555,0.059941377,0.06598243,-0.19178876,0.11150187,0.076875634,1.9073524
"Audi$$A3 Cabriolet$$2014$$White$$7_4$$578$$image_2.jpg",-0.0032182634,0.21093026,0.73971266,2.6377118,0.008435701,0.06256309,1.4127477,0.036880497,-0.15756707,-0.42902726
"Audi$$A3 Cabriolet$$2015$$Grey$$7_4$$358$$image_2.jpg",0.058109194,3.5808926,1.0803484,0.30775315,0.01759794,0.022568505,-2.0377047,0.07257557,-0.101902574,0.52179706
"Audi$$A3 Cabriolet$$2015$$Silver$$7_4$$644$$image_5.jpg",1.0670831,-0.053317923,0.309004,0.048688453,0.007227336,0.16150597,1.942226,-0.034997102,-0.08673517,1.7392766
"Audi$$A3 Cabriolet$$2016$$White$$7_4$$553$$image_2.jpg",1.8362144,2.9047534,0.77680534,2.8647053,0.12201651,0.069110855,0.7698608,0.058717895,-0.022829883,-0.5945356
"Audi$$A3$$2009$$Silver$$7_3$$824$$image_0.jpg",0.23830912,2.3240411,0.906722,0.23911275,0.07252058,-0.36623317,-1.0377971,0.3595389,0.10240767,1.6114827
"Audi$$A3$$2012$$White$$7_3$$1536$$image_0.jpg",0.68861556,1.96097,1.2854263,0.44424596,0.107413426,0.010060858,3.0073605,0.064923465,-0.13264106,0.3575616
"Audi$$A3$$2013$$White$$7_3$$1347$$image_3.jpg",0.55561376,3.4971485,1.1587712,-0.088260934,0.041296102,0.405966,0.19773844,-0.20758586,-0.11787161,0.3099457
"Audi$$A3$$2013$$White$$7_3$$1602$$image_0.jpg",0.52842855,0.3580113,1.7452651,1.0017719,-0.0036435677,0.1760396,2.3003635,-0.10822478,-0.29744875,1.510822
"Audi$$A3$$2013$$White$$7_3$$577$$image_12.jpg",-0.63463664,2.2420177,0.24168758,1.0366104,-0.03725293,0.2574085,1.1243424,-0.10332763,-0.050725527,1.992003
"Audi$$A3$$2013$$White$$7_3$$66$$image_4.jpg",0.43933448,1.3380259,1.5350921,-0.012488861,0.016655598,0.11032629,0.9400711,0.024195109,-0.04276988,1.2802286
"Audi$$A3$$2014$$Silver$$7_3$$1969$$image_4.jpg",0.20403153,1.5581671,1.0717262,-0.7247224,0.018071521,0.049587715,0.4837289,0.00075246766,-0.08752425,0.8844797
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",0.5114982,-0.87924224,1.7566091,1.0877204,-0.018971149,0.28174794,1.7346293,-0.13207024,-0.32488105,0.19713858
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",0.61412334,1.6786083,0.5596586,0.9521547,0.06301071,-0.49969357,1.2890289,0.46409035,0.24458699,1.7955372
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",0.7779752,4.8958936,0.43673953,0.19112368,0.16746162,0.19519149,-0.34628433,-0.0061506145,-0.0986146,0.5740582
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",0.3482232,4.2159295,0.89252806,0.53676,0.09166675,0.28113163,-0.48980057,-0.05129176,-0.12361741,0.9250957
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",0.47080818,2.7325003,1.8046906,1.2040404,0.028314654,0.07864657,-0.8256652,0.07608743,-0.031623386,1.3438239
