xi_fe
-9.821426365323202
-8.932577748762087
-9.150391587133742
-7.529418122386781
-9.041757314369393
-8.768643270036753
-7.939148699398892
-5.974205467533255
-8.6390303603252
-10.396360541132236
-9.349606100118685
-9.148612570736514
-7.43716587369386
-7.349346902617363
-8.93669459737627
-7.231010913740357
-8.949937692728346
-6.578499827584636
-12.002052536944893
-11.467275851057703
-10.038107457081583
-10.318373891665653
-10.21334099166362
-9.642445073848123
-9.005278549470951
-7.931092690042478
-9.404718811895101
-8.705907078010842
-10.360673935196631
-7.429675988581452
-7.679004495981596
-5.785327983939608
-9.93823366951265
-10.200360273417873
-12.353063018291467
-4.6647440593092835
-4.339539251808122
-7.46127668702479
-5.810705008059521
-5.775561644994617
-6.960495357800236
-5.0833826473311605
-5.354241049317349
-5.803878913731987
-7.4221535894950605
-6.074172673457337
-5.868640463213041
-4.915938142230364
-8.84435387328321
-6.400993547528577
-8.53654021383974
-10.06644730913919
-6.317535140183454
-7.075287323738653
-9.257468198514545
-13.541613280272712
-6.7779845625947
-7.269969795818497
-6.714483167828668
-4.535595403465857
-8.477383651597131
-7.447523744639084
-9.919251292799363
-10.065864546320858
-8.621391300297264
-8.430855370852559
-8.324010289790108
-8.365670866330387
-6.355687565362761
-5.476123922101335
-6.49580078088973
-7.2316367663987835
-7.392865373995151
-5.28620900438858
-7.64134788355668
-5.183294219775816
-6.720357260166834
-7.494050071302479
-5.290371253732893
-7.08470723349863
-6.609567957675747
-8.096406437355816
-6.575858191000503
-8.572188434223898
-6.2058817710788965
-4.034910160484353
-6.98614107177755
-5.515438759674306
-4.045393001271197
-6.089051823861624
-4.136613537709017
-6.8668060908928075
-7.242980719446841
-5.5863780820230975
-10.856136662298535
-8.884287727544681
-6.085698310900841
-6.414285229496009
-8.7926157305277
-6.638352838158309
-8.90315678896227
-6.487485328635402
-7.003557353388596
-10.819282708328025
-4.538583484503192
-6.121417636110067
-5.865049928626573
-8.563742348399916
-7.71598584479877
-7.102328649938637
-8.619128366719874
-6.173651931403186
-4.945971946750415
-9.267905491776286
-5.427891053338055
-4.4816398467432546
-7.896390898328264
-4.998332605410431
-6.969165168039454
-7.8135523652806
-8.4839862642675
-7.728706676430821
-4.783143886377012
-5.187088446831311
-4.645939892311446
-11.633716878551025
-11.960533701032224
-8.591251998132403
-7.8087401953845585
-6.396952877044901
-8.671408338556372
-6.804164338159071
-8.82383113703805
-6.210525687626782
-8.40229043069462
-6.952482206656903
-6.138279663469621
-7.895903848947922
-6.478063918826686
-4.925685574779775
-4.9718308093275025
-7.083892935651114
-5.374601034570028
-3.9100315285902507
-5.34433496697885
-3.899275343380844
-4.213457565069784
-6.478601977439659
-6.133032825900018
-8.310391656128251
-6.914806296388974
-6.677635554456497
-7.930071904681997
-7.904078674449445
-9.65575194524512
-10.072731554430664
-7.63107455202613
-9.980826483309823
-11.309924948853237
-7.714393578015071
-7.471809894657686
-10.801568956283617
-8.810747039539164
-8.967611488725181
-8.55314021053116
-5.966958196876573
-5.878713605413557
-6.121416638064075
-5.7664832122872856
-6.460504075106976
-5.859734168908965
-6.873552383009608
-5.385065012301204
-6.328732420606221
-8.435907648040619
-7.7569374842957535
-6.168918559501974
-5.084948237474652
-7.145079238607586
-4.454740881799936
-4.86808835214353
-6.856830975632964
-8.57286360695728
-4.275766755990559
-8.209780066335565
-5.193828558433287
-5.356434002929889
-6.754492376375094
-6.67479774840139
-5.125476707433706
-4.973553970926629
-6.078175928258907
-7.36678267180292
-7.27957033810067
-6.644351983513606
-5.388765091989193
-6.5520804162509965
-4.685880985676244
-8.016527643569583
-8.267608848987308
-6.390776601785002
-9.821426365323203
-8.932577748762087
-9.150391587133742
-7.529418122386781
-9.789295592560473
-9.041757314369393
-8.768643270036753
-7.939148699398891
-5.974205467533255
-8.6390303603252
-10.396360541132236
-9.349606100118685
-9.148612570736512
-7.437165873693859
-9.655457529327492
-7.349346902617363
-8.93669459737627
-7.231010913740356
-8.949937692728346
-6.578499827584635
-10.059506707521482
-12.002052536944893
-11.467275851057702
-10.038107457081583
-10.318373891665654
-10.213340991663618
-9.642445073848124
-9.005278549470951
-7.931092690042478
-9.404718811895101
-8.705907078010842
-10.360673935196631
-7.429675988581452
-7.679004495981595
-5.785327983939608
-9.93823366951265
-10.200360273417873
-12.353063018291465
-4.6647440593092835
-4.339539251808122
-7.46127668702479
-5.810705008059521
-5.775561644994617
-6.960495357800236
-5.08338264733116
-5.354241049317349
-5.803878913731989
-7.42215358949506
-6.074172673457339
-5.868640463213042
-4.915938142230364
-8.844353873283211
-8.378626102319888
-6.400993547528578
-8.53654021383974
-10.06644730913919
-6.317535140183454
-7.075287323738653
-9.257468198514546
-13.541613280272713
-6.777984562594699
-7.269969795818499
-6.714483167828668
-4.535595403465857
-8.366383118779872
-8.477383651597133
-7.447523744639085
-9.919251292799364
-10.065864546320858
-8.621391300297264
-8.430855370852557
-8.324010289790108
-8.365670866330387
-6.355687565362761
-8.124177733013058
-5.476123922101336
-7.839193807979611
-6.49580078088973
-7.231636766398784
-7.392865373995151
-5.28620900438858
-7.64134788355668
-5.183294219775815
-6.720357260166834
-7.494050071302479
-5.290371253732894
-7.084707233498629
-6.609567957675746
-8.096406437355816
-6.575858191000502
-8.5721884342239
-6.2058817710788965
-4.034910160484353
-6.986141071777549
-5.515438759674306
-4.045393001271197
-6.089051823861624
-4.136613537709017
-6.8668060908928075
-7.242980719446841
-5.586378082023097
-10.856136662298535
-8.884287727544683
-6.085698310900841
-6.41428522949601
-8.7926157305277
-6.638352838158309
-8.90315678896227
-6.487485328635402
-7.003557353388597
-10.819282708328025
-9.17983182192815
-4.538583484503192
-6.121417636110067
-10.798736727566368
-6.135572713509449
-5.865049928626572
-8.563742348399916
-7.7159858447987695
-7.102328649938637
-10.137233585621695
-8.619128366719874
-6.173651931403187
-4.945971946750416
-9.267905491776286
-5.427891053338055
-4.481639846743255
-4.998332605410432
-6.969165168039453
-7.813552365280599
-8.4839862642675
-7.728706676430822
-4.783143886377012
-5.187088446831311
-4.645939892311446
-11.633716878551024
-11.960533701032222
-8.591251998132405
-7.8087401953845585
-6.396952877044902
-8.671408338556372
-6.804164338159071
-8.82383113703805
-6.210525687626782
-8.40229043069462
-6.952482206656905
-6.138279663469621
-7.895903848947921
-7.775358227431883
-6.478063918826686
-4.925685574779775
-4.9718308093275025
-7.083892935651114
-5.9071850318325865
-5.374601034570027
-3.9100315285902503
-5.34433496697885
-3.899275343380844
-4.213457565069784
-6.422032511026114
-6.478601977439659
-6.133032825900018
-8.310391656128253
-6.914806296388975
-6.677635554456497
-7.930071904681997
-7.904078674449444
-9.65575194524512
-10.072731554430662
-7.631074552026129
-9.980826483309825
-11.309924948853237
-8.574388513268943
-8.112068425427053
-8.08442293213073
-7.71439357801507
-7.471809894657686
-8.810747039539166
-8.96761148872518
-8.55314021053116
-8.127959610972502
-5.966958196876573
-5.878713605413557
-6.121416638064075
-5.7664832122872856
-8.113711497960207
-6.460504075106976
-5.859734168908965
-6.873552383009608
-5.385065012301203
-6.328732420606221
-8.435907648040619
-7.7569374842957535
-6.168918559501975
-5.084948237474652
-7.145079238607586
-4.454740881799936
