prices,shares,market_ids,firm_ids,clustering_ids,hpwt,mpd,space,mpg,trend
28.150128298407928,0.00040875946136985884,2008,Ford,29_25,0.412510673221246,0.690316498152783,1.46548363368514,4.16,0.0
26.818759538195053,0.0032004905845432565,2008,Ford,29_27,0.425689366223831,0.661805925034798,1.55076865739217,3.98818897637795,0.0
26.88700274660068,0.0008865941887024846,2008,Ford,29_31,0.363991544105718,0.638874643723128,1.59189706303812,3.85,0.0
30.610854965642403,0.0004969221514784586,2008,Honda,34_1,0.4711347320819,0.668971870381844,1.50819118732347,4.03137254901961,0.0
14.373176869102348,0.002833500054630099,2008,Honda,34_11,0.358694472327598,0.814389655734977,1.15290034708342,4.90769230769231,0.0
20.377970571298317,0.003434089360267112,2008,Honda,34_2,0.469032641209062,0.794105342280649,1.35681685409923,4.78545454545455,0.0
29.071605737457226,0.0015426345831593311,2008,Honda,34_3,0.401626028590563,0.628206978057993,1.46820017205207,3.78571428571429,0.0
22.547462401621516,0.0002553915807643106,2008,Honda,34_7,0.422468986515984,0.63610895262476,1.40340609748652,3.83333333333333,0.0
17.349466853465813,0.00043402473816296216,2008,Hyundai,36_10,0.390241443061603,0.815376021091737,1.18804343189744,4.91363636363636,0.0
24.82216162997387,2.007634561924955e-05,2008,Hyundai,36_13,0.340498698772062,0.547606837476967,1.52520469762584,3.3,0.0
13.5197214979149,9.016986357151196e-05,2008,Hyundai,36_18,0.347959840015173,0.653809375654318,1.09228836424485,3.94,0.0
28.302660405534603,0.00016459901250818053,2008,Hyundai,36_20,0.374843167929216,0.564200984067178,1.36808071368445,3.4,0.0
20.297664250027132,0.00012133724559994119,2008,Hyundai,36_24,0.387922302760741,0.602920659444337,1.22679002850956,3.63333333333333,0.0
10.52290785944776,0.0007101316232535783,2008,Hyundai,36_6,0.381432396264342,0.833026158828598,0.987139915387944,5.02,0.0
31.99462174919773,4.987575734872687e-07,2008,Hyundai,36_7,0.614323146462746,0.4480419579357,1.41502648327727,2.7,0.0
9.619926587873522,0.0007070592013824777,2008,Hyundai,36_8,0.316148254253227,0.88186036165122,0.881359839585631,5.31428571428571,0.0
13.734213257359961,1.534269811311913e-05,2008,Hyundai,36_9,0.341410116604493,0.933797885394608,1.0443002164415,5.62727272727273,0.0
32.68259710588533,0.0008128966801429985,2008,Jaguar Land Rover,39_5,0.483468512949173,0.639279379005816,1.4581601560069,3.85243902439024,0.0
45.060374488682484,0.0008140660633012093,2008,Jaguar Land Rover,39_7,0.662249841885229,0.478464560017754,1.58482113624429,2.88333333333333,0.0
29.112485855220754,0.00015187978103955638,2008,FIAT,4_4,0.566620594448978,0.579588283632647,1.32036846673087,3.49272727272727,0.0
29.733616791621326,0.0001209526573904925,2008,Chrysler,40_1,0.398109287474408,0.514418544296545,1.28071112958639,3.1,0.0
37.06547633881826,2.244358341857918e-06,2008,Chrysler,40_2,0.414108176342516,0.431447811345489,1.67763325210533,2.6,0.0
22.586750600613648,1.6959496032406523e-05,2008,Chrysler,40_3,0.457453274622326,0.5973892772476,1.23582655634204,3.6,0.0
21.61371473523015,0.0001636096753727915,2008,Chrysler,40_5,0.440805820753446,0.586326512854126,1.21958715632474,3.53333333333333,0.0
26.242880614212073,2.219571920722996e-05,2008,Chrysler,40_7,0.374974828583476,0.503355779903071,1.30403839143429,3.03333333333333,0.0
17.454130624657136,0.00024393118722666667,2008,Kia,43_1,0.395934890942184,0.634726107075576,1.28038725608886,3.825,0.0
23.682857540630593,0.0002012628044227188,2008,Kia,43_10,0.389437834136197,0.538124467996846,1.47992130815314,3.24285714285714,0.0
29.80871064445828,0.00018080615423849423,2008,Kia,43_11,0.404410263814528,0.531012690886756,1.34108738054506,3.2,0.0
20.5352763605974,0.0002995402507141511,2008,Kia,43_13,0.356781985343903,0.612946289675923,1.23388130035066,3.69375,0.0
16.042741544571967,0.0008963532917396352,2008,Kia,43_2,0.391922613694752,0.757799360952975,1.1967380192828,4.56666666666667,0.0
9.272480619543714,0.0004815196018215934,2008,Kia,43_7,0.308153950456437,0.869533281327063,1.02173834695101,5.24,0.0
11.218507129112831,0.00038769122712403416,2008,Kia,43_9,0.393401242115247,0.872575541535268,1.04827597868683,5.25833333333333,0.0
33.931751571137816,0.0014741206174215533,2008,Jaguar Land Rover,47_11,0.428698383332634,0.564200984067178,1.52055468330381,3.4,0.0
51.71727921513828,7.244083641078066e-05,2008,Toyota,48_2,0.779467862920793,0.528246999788387,1.36818921401863,3.18333333333333,0.0
47.87398163210882,0.0003311595364324667,2008,Toyota,48_24,0.638247396598745,0.493457517024699,1.35853594744449,2.97368421052632,0.0
34.14901640745603,0.0004752015799092072,2008,Toyota,48_8,0.577716249947004,0.565051965943599,1.30190613872955,3.40512820512821,0.0
20.21048504108402,0.0006227173085607007,2008,BMW,54_1,0.435295106294924,0.896083915871401,1.16856921418963,5.4,0.0
18.258928930312848,0.0033964221637276556,2008,BMW,54_6,0.448916693874448,0.892972513385736,1.09792429785351,5.38125,0.0
12.31815341355398,0.0012422105121059845,2008,Mazda,57_10,0.332156129139381,0.964831094602275,1.02106509130595,5.81428571428571,0.0
17.45914510016891,0.0010656700209960286,2008,Mazda,57_11,0.435360842126301,0.70018079640363,1.20820554302867,4.21944444444444,0.0
22.53339304980709,0.00043671340706757906,2008,Mazda,57_12,0.419208971485697,0.645219464478209,1.23315712900257,3.88823529411765,0.0
22.268468547322918,0.0008229406568292598,2008,Mazda,57_13,0.441310169273132,0.702264283697735,1.32596878897985,4.232,0.0
27.958037032525798,3.815553745058503e-05,2008,Mazda,57_8,0.685072476787751,0.4480419579357,1.48910896145108,2.7,0.0
24.988022274030737,0.0005579389180603015,2008,Daimler AG,59_11,0.392007095285582,0.770163627039799,1.3278415331735,4.64117647058824,0.0
31.355016177814676,0.002208499024295632,2008,Daimler AG,59_12,0.518375759282817,0.622418781687836,1.35647326573657,3.75083333333333,0.0
27.751947412589328,0.0004042753560565328,2008,Daimler AG,59_17,0.476619531402817,0.635817827245984,1.43266073259071,3.83157894736842,0.0
64.26439928469154,0.00022741319010001406,2008,Daimler AG,59_19,0.876152164390196,0.460487567878359,1.56901424568412,2.775,0.0
40.82124236344329,0.0007174601616717959,2008,Daimler AG,59_20,0.593396534551688,0.558448346582572,1.55469112159208,3.36533333333333,0.0
72.6620768590514,4.288859173257086e-05,2008,Daimler AG,59_22,0.557271288735214,0.403790900361804,1.67744244651764,2.43333333333333,0.0
56.01369532478364,0.0003922420698800035,2008,Daimler AG,59_27,0.570576649613483,0.430120279618272,1.57617302249613,2.592,0.0
49.62827638594019,4.5384474413086e-05,2008,Daimler AG,59_28,0.482614806899957,0.473571414228333,1.68974357055892,2.85384615384615,0.0
37.45366273199683,6.25934964625998e-05,2008,Daimler AG,59_38,0.386810140824211,0.489888066728407,1.72548375040154,2.95217391304348,0.0
21.00320813475464,0.0010382287757301541,2008,Daimler AG,59_8,0.387799758608675,0.784259181759754,1.19081421139429,4.72611940298508,0.0
24.510597518616827,1.7831748846803207e-05,2008,Renault Nissan Mitsubishi,62_10,0.406375900091657,0.571312761177269,1.3257462082943,3.44285714285714,0.0
18.0087756982202,0.00022671474539413298,2008,Renault Nissan Mitsubishi,62_14,0.421390300332383,0.619293550746679,1.23189741824031,3.732,0.0
29.579009933492486,0.0002821889837038056,2008,Renault Nissan Mitsubishi,62_16,0.393098862515368,0.63610895262476,1.29456398725315,3.83333333333333,0.0
35.76478732736956,0.0001457590792136365,2008,Renault Nissan Mitsubishi,62_18,0.340798322830732,0.453573340132437,1.34923071812652,2.73333333333333,0.0
12.629293930209986,0.0007353839143632733,2008,Renault Nissan Mitsubishi,62_3,0.449095748966021,0.801668943892613,1.01086019965324,4.83103448275862,0.0
13.705901788828262,0.0019952907667630214,2008,Renault Nissan Mitsubishi,64_17,0.38622583635874,0.770590682282929,0.961846725570933,4.64375,0.0
39.807649066187594,2.2941779519651722e-05,2008,Renault Nissan Mitsubishi,64_19,0.5981717711299,0.398259518165067,1.40309532152933,2.4,0.0
14.603762290342969,0.0022086892038982293,2008,Renault Nissan Mitsubishi,64_21,0.367602371204464,0.797846568057351,1.07017801114503,4.808,0.0
33.095391769209435,9.014960972820127e-05,2008,Renault Nissan Mitsubishi,64_24,0.346451620846068,0.45709331062127,1.35919918632937,2.75454545454545,0.0
31.58388014742123,2.9925109238615317e-06,2008,Renault Nissan Mitsubishi,64_25,0.296725361589148,0.431447811345489,1.54379855489486,2.6,0.0
22.8501471840217,0.002009698217447264,2008,Renault Nissan Mitsubishi,64_33,0.424287937067392,0.644700248377139,1.2340570774878,3.88510638297872,0.0
27.646587448343162,0.00046922959761002683,2008,Renault Nissan Mitsubishi,64_41,0.443908630663192,0.573509895569004,1.28100919550443,3.45609756097561,0.0
21.4715891823583,0.0021789255236427875,2008,PSA Peugeot Citroen,69_18,0.380171902570799,0.812076048758457,1.2244971718382,4.89375,0.0
31.26260064149976,6.983005320085935e-05,2008,PSA Peugeot Citroen,69_21,0.380272411746043,0.663765863608445,1.29676111902031,4.0,0.0
24.938600667746947,0.0002890587541229451,2008,PSA Peugeot Citroen,69_23,0.405272788161253,0.692529051031478,1.33386929450538,4.17333333333333,0.0
10.529413349890218,0.0017865754508026048,2008,PSA Peugeot Citroen,69_3,0.383299271423684,1.01712357335294,0.866592169101251,6.12941176470588,0.0
27.559378908887247,9.551832828066753e-05,2008,PSA Peugeot Citroen,69_31,0.268470379542213,0.629194724878838,1.67890742061309,3.79166666666667,0.0
17.003590419258583,0.004487394794768995,2008,PSA Peugeot Citroen,69_9,0.346745166037376,0.814928167703649,1.212154010042,4.9109375,0.0
37.60410795934907,0.0010483974289178266,2008,Volkswagen,7_11,0.537900891288014,0.615453791257197,1.54049352350083,3.70886075949367,0.0
46.38204771978289,6.994769584767435e-05,2008,Volkswagen,7_17,0.594827752692268,0.52271561759165,1.47539882822391,3.15,0.0
40.54251829752264,2.618469209054187e-05,2008,Volkswagen,7_20,0.516580182041334,0.613983423837812,1.4988516714586,3.7,0.0
56.70304356786345,0.00033875064854310623,2008,Volkswagen,7_21,0.591933903557828,0.402785194507852,1.71619969588986,2.42727272727273,0.0
70.87349952527521,7.106477873744965e-06,2008,Volkswagen,7_26,1.0178182358068,0.331882931804222,1.28073329465466,2.0,0.0
24.813490663522956,0.003042465999093456,2008,Volkswagen,7_3,0.504634936262944,0.714051800989294,1.30323853867576,4.30303418803419,0.0
92.28496688480551,2.717887005550485e-05,2008,Volkswagen,7_31,1.2917783106621,0.331882931804222,1.56664066524849,2.0,0.0
33.74919471457889,0.00011795670343633442,2008,Volkswagen,7_35,0.800458075474658,0.544288008158925,1.31119269886953,3.28,0.0
48.94890828314708,7.106708040392114e-06,2008,Volkswagen,7_36,0.851310706151872,0.356774151689539,1.24183828860816,2.15,0.0
50.389258681818355,7.16908894315186e-05,2008,Volkswagen,7_39,0.955076472959507,0.406556591460173,1.42320430846495,2.45,0.0
33.6180515755039,0.0026608743084778974,2008,Volkswagen,7_5,0.542887006466151,0.706715419488991,1.46230829390511,4.25882352941176,0.0
37.925283730911666,0.0006162214850405301,2008,Volkswagen,7_9,0.648310217166457,0.628503302104246,1.42013374900764,3.7875,0.0
71.49950445267824,7.4056895837023e-05,2008,Volkswagen,71_8,0.828139223604409,0.324507755541906,1.63555470417019,1.95555555555556,0.0
12.865802842398896,2.544260287608496e-05,2008,AggFirm,72_1,0.400895058324011,0.663765863608445,1.16862680391246,4.0,0.0
9.715302687188696,2.1954118455143894e-05,2008,AggFirm,72_6,0.350716167089412,0.813113182920345,1.13457714449416,4.9,0.0
26.097331854552177,5.337110925059554e-05,2008,Renault Nissan Mitsubishi,75_10,0.408492114751202,0.628503302104246,1.48527657464734,3.7875,0.0
24.8781052226503,0.00044493811441883983,2008,Renault Nissan Mitsubishi,75_11,0.46493698306247,0.69344385654863,1.4914456156598,4.17884615384615,0.0
20.44277313079936,0.0014023523541628628,2008,Renault Nissan Mitsubishi,75_12,0.431098750820612,0.74416567243989,1.35448260710576,4.48450704225352,0.0
15.175202622276613,0.00046809854483861164,2008,Renault Nissan Mitsubishi,75_13,0.334608562502399,0.89134273113134,1.16031355661938,5.37142857142857,0.0
21.50122618309184,0.001038180956918545,2008,Renault Nissan Mitsubishi,75_14,0.371380098700255,0.714524429649091,1.37929671690617,4.30588235294118,0.0
12.046232150062197,0.00044839789611098827,2008,Renault Nissan Mitsubishi,75_18,0.405561027389921,0.813113182920345,1.07568747211415,4.9,0.0
14.18079438932495,0.003057970775172093,2008,Renault Nissan Mitsubishi,75_2,0.355079324860468,0.742311490802111,1.24161839690941,4.47333333333333,0.0
30.275473676318967,9.55149036371711e-05,2008,Renault Nissan Mitsubishi,75_3,0.397541517080787,0.547606837476967,1.52005000174939,3.3,0.0
23.80213087499323,0.00010387456577628802,2008,Volkswagen,79_1,0.319718675283195,0.641640334821497,1.45905028720379,3.86666666666667,0.0
19.046364502667423,0.0009632529072903134,2008,Volkswagen,79_10,0.426361851202273,0.752070429392068,1.18272113420608,4.53214285714286,0.0
19.83719781630918,0.00039955827829531436,2008,Volkswagen,79_2,0.410240689404692,0.710091189506118,1.19810452286663,4.27916666666667,0.0
12.532277799644284,0.0010906023230323114,2008,Volkswagen,79_9,0.37225027776193,0.826632531760017,1.05115539681149,4.98147058823529,0.0
28.269178663448656,0.002710820111103416,2008,BMW,8_1,0.543042851943789,0.798695317850162,1.28115376587849,4.81311475409836,0.0
69.23875831591235,0.00015036182215713621,2008,BMW,8_11,0.816944982588004,0.52271561759165,1.38587476849008,3.15,0.0
64.85097002626551,0.00013851578717178855,2008,BMW,8_30,1.11182631442484,0.378346542256814,1.29034995827396,2.28,0.0
40.6702299766958,0.00026172396149335797,2008,BMW,8_37,0.549269488822551,0.597766416942833,1.3122893768473,3.60227272727273,0.0
55.637980998307725,0.0004883744524258865,2008,BMW,8_39,0.618287078000329,0.489527324411228,1.45433568934951,2.95,0.0
55.460008651773904,6.258962231073164e-05,2008,BMW,8_41,0.652593706292839,0.47708171446857,1.49902372198851,2.875,0.0
36.37365794361443,0.0039296858990044425,2008,BMW,8_5,0.604222015006183,0.735944599126706,1.27202939117641,4.43496503496503,0.0
44.72736401257339,0.0012394058766189817,2008,BMW,8_9,0.673613757027113,0.630059003347079,1.45015869531251,3.796875,0.0
14.532241558031238,0.0017020718786566402,2008,Volkswagen,80_2,0.36115255374577,0.828856347634135,1.04973646737317,4.99487179487179,0.0
19.79527019313373,0.001009752450414221,2008,Volkswagen,80_5,0.40791114883454,0.728206466200432,1.39819048642246,4.38833333333333,0.0
14.94595096615656,0.00031390611683479555,2008,Volkswagen,80_8,0.345000039773576,0.735192842409788,1.21686767294874,4.4304347826087,0.0
24.34897326334886,7.0705006629212e-05,2008,Volkswagen,80_9,0.450190561050149,0.672265304544895,1.46901355849543,4.05121951219512,0.0
31.346851680078398,0.0011325259243493457,2008,GM,81_1,0.485402534118437,0.627927460450183,1.47132038898022,3.78402985074627,0.0
29.975428369118582,0.00017147436925465232,2008,GM,81_3,0.507147903249892,0.527901288401091,1.55243750650281,3.18125,0.0
11.123790848954162,0.0006597032928798039,2008,Daimler AG,84_2,0.438516844526652,1.00025828057661,0.731856454115658,6.02777777777778,0.0
27.928153582558654,1.3217533128643546e-05,2008,AggFirm,85_5,0.373171703243819,0.497824397706334,1.36809621373219,3.0,0.0
20.881210516327876,1.0100616989714002e-05,2008,AggFirm,85_6,0.344404065094552,0.50778088566046,1.52123281039244,3.06,0.0
27.32404705807133,8.616538314388862e-05,2008,AggFirm,86_2,0.518755425177045,0.556391973907079,1.32704924474709,3.35294117647059,0.0
20.590956215536565,0.00013617001771485415,2008,AggFirm,86_3,0.54364280398699,0.481230251116123,1.18965966414816,2.9,0.0
11.16722380638665,3.854687100909259e-05,2008,AggFirm,86_4,0.346565369007006,0.929272209051823,0.931653619490321,5.6,0.0
14.952952366381766,0.00040034236419909583,2008,Suzuki,87_11,0.39735896624216,0.698797950854446,1.1343761605418,4.21111111111111,0.0
20.252047097348107,0.00037572430334403785,2008,Suzuki,87_13,0.406471333382244,0.537235495858085,1.21498852829379,3.2375,0.0
9.786404612996217,2.868707143082746e-06,2008,Suzuki,87_5,0.454789724500114,0.680360010198656,0.918604516799124,4.1,0.0
13.087219927332042,0.000155644365782983,2008,Suzuki,87_6,0.326901981040447,0.619514806034549,0.903962784202632,3.73333333333333,0.0
12.606330888481892,0.0002636930050425562,2008,Suzuki,87_9,0.354746996967825,0.875341232633637,0.967388979555121,5.275,0.0
21.441026429283408,0.0006220237281851996,2008,Toyota,92_11,0.467280082321447,0.649724662647497,1.19891319264899,3.91538461538462,0.0
39.00144196216535,9.276720933229645e-05,2008,Toyota,92_21,0.415914265201369,0.489527324411228,1.39336952594891,2.95,0.0
17.43511148942963,0.0018435319694816593,2008,Toyota,92_3,0.390814303848764,0.770337160598912,1.15121954575271,4.64222222222222,0.0
23.096137394187924,0.0008956074369989485,2008,Toyota,92_30,0.265177393208528,1.07861952836372,1.18982241464943,6.5,0.0
25.93623682106127,0.0008028055970077197,2008,Toyota,92_34,0.439821989719004,0.59264809250754,1.23709463422731,3.57142857142857,0.0
22.384048168938968,0.0010555093340084054,2008,Toyota,92_4,0.449733610648176,0.708771200572805,1.27265725311381,4.27121212121212,0.0
13.735194433634344,0.0031736139613384585,2008,Toyota,92_44,0.382450613171886,0.89262680199844,0.985988068090258,5.37916666666667,0.0
9.637575999605602,0.0015882292637315575,2008,Toyota,92_6,0.372892330456293,1.01224294200288,0.852359250263904,6.1,0.0
30.37149452037605,3.018208431382452e-05,2008,GM,94_13,0.487973286230617,0.692872532022727,1.56852222104368,4.17540322580645,0.0
18.791740327589544,0.0011428479771708384,2008,GM,94_14,0.339053750674706,0.755410809549838,1.2234646482674,4.55227272727273,0.0
12.714157760615686,0.0004579504272335416,2008,GM,94_2,0.341163897695182,0.922818929822296,1.11998384954686,5.56111111111111,0.0
19.238588472828773,0.00022680374647641993,2008,GM,94_21,0.345423992385765,0.799679826156841,1.15777684094916,4.81904761904762,0.0
25.138160920936393,0.0025652566500561956,2008,GM,94_22,0.463851255155025,0.674081143921279,1.48625843983365,4.06216216216216,0.0
25.20738792016187,0.0034146971380348673,2008,GM,94_27,0.402516188120309,0.641568498689072,1.40057328057964,3.86623376623377,0.0
27.075448980345886,0.00013307057795999507,2008,GM,94_4,0.369983820571254,0.559459799327118,1.47853017886846,3.37142857142857,0.0
23.60034655848898,0.007455568425404821,2008,GM,94_5,0.426968198853183,0.741892899716952,1.3732676398552,4.47081081081081,0.0
15.19062621866179,0.008696320421850345,2008,GM,94_9,0.33469277341861,0.861446927353738,1.20498239134211,5.19126984126984,0.0
38.763118290931374,6.670719940968088e-05,2008,Volkswagen,95_11,0.308609269459644,0.501511985837492,1.69932913392858,3.02222222222222,0.0
9.819186357931102,0.0006691501291658907,2008,Volkswagen,95_14,0.262802461214992,0.738439523264395,0.984947433635107,4.45,0.0
21.89828699976799,0.006758500001371206,2008,Volkswagen,95_15,0.467146049764728,0.730666475651086,1.29363166032619,4.40315789473684,0.0
22.581487677864104,0.00036489048092463414,2008,Volkswagen,95_18,0.400370486416508,0.783512813326995,1.41880306990915,4.72162162162162,0.0
25.68565682905033,0.0021084505125781782,2008,Volkswagen,95_20,0.402203858449528,0.730410097494938,1.41079845144447,4.40161290322581,0.0
14.751092718230097,0.0037570056014715135,2008,Volkswagen,95_22,0.30765577007009,0.8478571773436,1.00152008467882,5.109375,0.0
26.914572467824705,0.00013841924108807605,2008,Volkswagen,95_23,0.55163326006929,0.777554297369892,1.19402447759177,4.68571428571429,0.0
28.512339718988084,0.00013367573368145422,2008,Volkswagen,95_24,0.297996371586837,0.678977164649472,1.53853907869569,4.09166666666667,0.0
27.915387999303285,0.0006718644413836229,2008,Volkswagen,95_26,0.434548751056026,0.638874643723128,1.2413124882387,3.85,0.0
47.76752219815194,0.00022953719906836223,2008,Volkswagen,95_28,0.417817302876813,0.413877538485266,1.64322516112851,2.49411764705882,0.0
24.651740944571767,0.0008479763939272865,2008,Volkswagen,95_29,0.362273732647826,0.735950401275863,1.22545826440774,4.435,0.0
21.672382858495943,0.0003393084783696889,2008,Volkswagen,95_3,0.35507188946247,0.615259896652443,1.1014347874158,3.70769230769231,0.0
22.107778603620474,0.0004968295972949813,2008,Volvo,96_1,0.489646717030437,0.677267464697753,1.34382747898456,4.08136363636364,0.0
34.84761962695814,0.0004753273594577183,2008,Volvo,96_12,0.47869866379196,0.563205335271765,1.57437673907558,3.394,0.0
33.095870419677,3.840553823321107e-05,2008,Volvo,96_16,0.451520131479346,0.561830391697148,1.53424514791938,3.38571428571429,0.0
39.243669212639745,0.0001320453853872855,2008,Volvo,96_17,0.483854013275977,0.525481308690019,1.58902180418233,3.16666666666667,0.0
45.434638271001134,0.0002342816889458978,2008,Volvo,96_18,0.463076028671632,0.47101846859907,1.57180889844474,2.83846153846154,0.0
24.177210491792863,0.0005442108602841496,2008,Volvo,96_3,0.469146898175341,0.685945357099751,1.40282748070438,4.13365853658537,0.0
34.36763639288615,0.00011259727822983235,2008,Volvo,96_5,0.526292941858136,0.557784580718963,1.58351680722696,3.36133333333333,0.0
26.041741240987207,0.0008934943023207433,2008,Volvo,96_9,0.469125699201401,0.677652544176043,1.41724438510841,4.08368421052632,0.0
14.683784014688413,0.00012795303118319645,2009,GM,16_11,0.402121373613156,0.686543752616463,1.22133962651826,3.67142857142857,1.0
10.057274169381872,0.0004255608450340611,2009,GM,16_12,0.35330100986193,0.785384681981479,0.80988136943216,4.2,1.0
12.1550139979809,0.0005712000698984192,2009,GM,16_2,0.379381779001237,0.910048917216635,1.02077114397203,4.86666666666667,1.0
24.935292371289766,0.00013112991786569847,2009,GM,16_5,0.370140897311686,0.660720446746324,1.3434588878493,3.53333333333333,1.0
17.9812804169988,5.4305211840108446e-05,2009,GM,16_7,0.423005091095469,0.815771589320048,1.27401650396697,4.3625,1.0
40.653565187643004,7.334465219690136e-05,2009,AggFirm,17_1,0.644490133057702,0.545406029153805,1.46137550103211,2.91666666666667,1.0
24.09943585380003,6.133698443693515e-05,2009,AggFirm,17_8,0.420023274338272,0.669446943212785,1.39462082542791,3.58,1.0
